date,precip
19691115,0
19691116,28
19691117,7
19691118,34
19691119,8
19691120,0
19691121,0
19691122,0
19691123,36
19691124,0
19691125,11
19691126,0
19691127,0
19691128,0
19691129,0
19691130,0
19691201,0
19691202,0
19691203,0
19691204,0
19691205,0
19691206,0
19691207,0
19691208,0
19691209,0
19691210,0
19691211,13
19691212,0
19691213,0
19691214,0
19691215,10
19691216,0
19691217,24
19691218,0
19691219,10
19691220,0
19691221,0
19691222,14
19691223,0
19691224,0
19691225,54
19691226,44
19691227,7
19691228,0
19691229,0
19691230,9
19691231,115
19700101,15
19700102,0
19700103,24
19700104,18
19700105,0
19700106,0
19700107,0
19700108,0
19700109,15
19700110,40
19700111,0
19700112,0
19700113,18
19700114,0
19700115,0
19700116,17
19700117,0
19700118,0
19700119,0
19700120,0
19700121,0
19700122,19
19700123,0
19700124,0
19700125,0
19700126,7
19700127,0
19700128,0
19700129,0
19700130,0
19700131,0
19700201,0
19700202,0
19700203,0
19700204,0
19700205,39
19700206,0
19700207,0
19700208,0
19700209,0
19700210,26
19700211,0
19700212,0
19700213,0
19700214,0
19700215,0
19700216,0
19700217,0
19700218,0
19700219,0
19700220,0
19700221,0
19700222,0
19700223,0
19700224,0
19700225,0
19700226,0
19700227,31
19700228,0
19700301,0
19700302,0
19700303,0
19700304,0
19700305,0
19700306,0
19700307,0
19700308,0
19700309,0
19700310,0
19700311,0
19700312,0
19700313,0
19700314,0
19700315,0
19700316,0
19700317,0
19700318,40
19700319,0
19700320,0
19700321,0
19700322,0
19700323,0
19700324,16
19700325,0
19700326,0
19700327,0
19700328,0
19700329,0
19700330,0
19700331,0
19700401,16
19700402,0
19700403,0
19700404,0
19700405,0
19700406,0
19700407,12
19700408,0
19700409,0
19700410,0
19700411,0
19700412,0
19700413,0
19700414,0
19700415,0
19700416,0
19700417,0
19700418,0
19700419,0
19700420,0
19700421,0
19700422,12
19700423,0
19700424,13
19700425,0
19700426,0
19700427,0
19700428,0
19700429,64
19700430,58
19700501,20
19700502,0
19700503,0
19700504,0
19700505,7
19700506,39
19700507,30
19700508,0
19700509,0
19700510,0
19700511,0
19700512,26
19700513,0
19700514,0
19700515,30
19700516,70
19700517,43
19700518,0
19700519,0
19700520,0
19700521,0
19700522,0
19700523,0
19700524,0
19700525,0
19700526,0
19700527,0
19700528,0
19700529,0
19700530,0
19700531,0
19700601,0
19700602,0
19700603,0
19700604,11
19700605,13
19700606,0
19700607,0
19700608,0
19700609,0
19700610,0
19700611,0
19700612,0
19700613,0
19700614,0
19700615,0
19700616,0
19700617,0
19700618,0
19700619,0
19700620,0
19700621,0
19700622,0
19700623,0
19700624,0
19700625,0
19700626,0
19700627,0
19700628,0
19700629,0
19700630,0
19700701,0
19700702,0
19700703,0
19700704,0
19700705,0
19700706,0
19700707,0
19700708,17
19700709,21
19700710,42
19700711,0
19700712,0
19700713,0
19700714,0
19700715,0
19700716,0
19700717,0
19700718,0
19700719,0
19700720,0
19700721,0
19700722,0
19700723,0
19700724,0
19700725,0
19700726,0
19700727,0
19700728,0
19700729,0
19700730,0
19700731,0
19700801,0
19700802,0
19700803,0
19700804,0
19700805,0
19700806,0
19700807,0
19700808,0
19700809,0
19700810,0
19700811,0
19700812,0
19700813,0
19700814,0
19700815,0
19700816,0
19700817,0
19700818,0
19700819,0
19700820,0
19700821,26
19700822,0
19700823,0
19700824,0
19700825,0
19700826,0
19700827,0
19700828,0
19700829,0
19700830,0
19700831,0
19700901,58
19700902,0
19700903,39
19700904,31
19700905,0
19700906,0
19700907,14
19700908,13
19700909,7
19700910,0
19700911,10
19700912,13
19700913,0
19700914,0
19700915,0
19700916,0
19700917,16
19700918,9
19700919,0
19700920,0
19700921,28
19700922,14
19700923,12
19700924,22
19700925,0
19700926,11
19700927,0
19700928,0
19700929,0
19700930,0
19701001,24
19701002,7
19701003,0
19701004,30
19701005,0
19701006,0
19701007,0
19701008,0
19701009,0
19701010,0
19701011,0
19701012,0
19701013,0
19701014,0
19701015,0
19701016,0
19701017,0
19701018,0
19701019,0
19701020,0
19701021,23
19701022,0
19701023,0
19701024,0
19701025,0
19701026,0
19701027,0
19701028,0
19701029,0
19701030,0
19701031,0
19701101,0
19701102,7
19701103,7
19701104,0
19701105,0
19701106,0
19701107,0
19701108,0
19701109,0
19701110,0
19701111,0
19701112,0
19701113,0
19701114,24
19701115,38
19701116,0
19701117,0
19701118,7
19701119,0
19701120,0
19701121,11
19701122,40
19701123,38
19701124,23
19701125,14
19701126,0
19701127,0
19701128,0
19701129,27
19701130,0
19701201,7
19701202,10
19701203,21
19701204,26
19701205,0
19701206,0
19701207,0
19701208,0
19701209,0
19701210,0
19701211,0
19701212,0
19701213,0
19701214,17
19701215,12
19701216,31
19701217,0
19701218,16
19701219,0
19701220,8
19701221,31
19701222,0
19701223,0
19701224,0
19701225,0
19701226,0
19701227,0
19701228,31
19701229,0
19701230,35
19701231,0
19710101,0
19710102,0
19710103,0
19710104,0
19710105,0
19710106,52
19710107,0
19710108,0
19710109,0
19710110,0
19710111,7
19710112,87
19710113,7
19710114,51
19710115,7
19710116,0
19710117,17
19710118,40
19710119,0
19710120,0
19710121,0
19710122,0
19710123,0
19710124,0
19710125,0
19710126,0
19710127,7
19710128,65
19710129,0
19710130,0
19710131,0
19710201,12
19710202,13
19710203,0
19710204,0
19710205,0
19710206,0
19710207,0
19710208,0
19710209,31
19710210,0
19710211,0
19710212,0
19710213,0
19710214,0
19710215,16
19710216,0
19710217,0
19710218,0
19710219,0
19710220,7
19710221,7
19710222,0
19710223,0
19710224,0
19710225,0
19710226,0
19710227,0
19710228,0
19710301,0
19710302,0
19710303,0
19710304,0
19710305,0
19710306,0
19710307,0
19710308,0
19710309,0
19710310,7
19710311,0
19710312,0
19710313,0
19710314,0
19710315,0
19710316,0
19710317,0
19710318,0
19710319,0
19710320,25
19710321,14
19710322,15
19710323,0
19710324,0
19710325,7
19710326,69
19710327,25
19710328,0
19710329,0
19710330,0
19710331,0
19710401,7
19710402,0
19710403,0
19710404,0
19710405,0
19710406,9
19710407,19
19710408,7
19710409,29
19710410,0
19710411,0
19710412,0
19710413,0
19710414,0
19710415,0
19710416,0
19710417,0
19710418,38
19710419,10
19710420,0
19710421,0
19710422,0
19710423,0
19710424,0
19710425,0
19710426,30
19710427,0
19710428,0
19710429,0
19710430,0
19710501,0
19710502,0
19710503,0
19710504,0
19710505,0
19710506,0
19710507,12
19710508,16
19710509,23
19710510,12
19710511,0
19710512,7
19710513,0
19710514,0
19710515,0
19710516,0
19710517,0
19710518,0
19710519,11
19710520,40
19710521,12
19710522,0
19710523,0
19710524,0
19710525,0
19710526,0
19710527,0
19710528,0
19710529,0
19710530,45
19710531,0
19710601,0
19710602,0
19710603,0
19710604,0
19710605,0
19710606,0
19710607,0
19710608,0
19710609,0
19710610,0
19710611,0
19710612,0
19710613,0
19710614,0
19710615,0
19710616,0
19710617,0
19710618,0
19710619,0
19710620,0
19710621,0
19710622,0
19710623,0
19710624,0
19710625,0
19710626,0
19710627,0
19710628,0
19710629,0
19710630,0
19710701,0
19710702,0
19710703,0
19710704,0
19710705,0
19710706,0
19710707,0
19710708,0
19710709,0
19710710,0
19710711,0
19710712,0
19710713,0
19710714,0
19710715,12
19710716,28
19710717,16
19710718,0
19710719,0
19710720,0
19710721,0
19710722,0
19710723,0
19710724,0
19710725,0
19710726,0
19710727,0
19710728,0
19710729,0
19710730,0
19710731,0
19710801,0
19710802,0
19710803,0
19710804,0
19710805,0
19710806,0
19710807,0
19710808,0
19710809,0
19710810,0
19710811,0
19710812,0
19710813,0
19710814,0
19710815,0
19710816,0
19710817,16
19710818,0
19710819,0
19710820,0
19710821,0
19710822,12
19710823,0
19710824,0
19710825,0
19710826,0
19710827,0
19710828,0
19710829,0
19710830,0
19710831,0
19710901,0
19710902,0
19710903,0
19710904,0
19710905,0
19710906,0
19710907,0
19710908,0
19710909,0
19710910,0
19710911,7
19710912,7
19710913,7
19710914,0
19710915,57
19710916,41
19710917,8
19710918,0
19710919,7
19710920,7
19710921,0
19710922,0
19710923,0
19710924,0
19710925,0
19710926,0
19710927,0
19710928,0
19710929,10
19710930,0
19711001,0
19711002,0
19711003,11
19711004,7
19711005,0
19711006,0
19711007,0
19711008,7
19711009,0
19711010,11
19711011,18
19711012,0
19711013,0
19711014,16
19711015,0
19711016,0
19711017,18
19711018,0
19711019,0
19711020,0
19711021,0
19711022,0
19711023,0
19711024,0
19711025,0
19711026,0
19711027,0
19711028,0
19711029,0
19711030,0
19711031,0
19711101,0
19711102,0
19711103,0
19711104,0
19711105,0
19711106,0
19711107,19
19711108,0
19711109,0
19711110,0
19711111,0
19711112,0
19711113,0
19711114,0
19711115,0
19711116,58
19711117,0
19711118,9
19711119,40
19711120,11
19711121,0
19711122,0
19711123,0
19711124,17
19711125,0
19711126,0
19711127,0
19711128,7
19711129,11
19711130,0
19711201,0
19711202,0
19711203,0
19711204,0
19711205,0
19711206,0
19711207,0
19711208,0
19711209,0
19711210,0
19711211,0
19711212,0
19711213,0
19711214,0
19711215,20
19711216,25
19711217,0
19711218,0
19711219,0
19711220,0
19711221,18
19711222,25
19711223,0
19711224,0
19711225,8
19711226,11
19711227,10
19711228,0
19711229,0
19711230,0
19711231,0
19720101,7
19720102,0
19720103,0
19720104,9
19720105,7
19720106,24
19720107,23
19720108,11
19720109,0
19720110,0
19720111,0
19720112,0
19720113,0
19720114,0
19720115,40
19720116,0
19720117,0
19720118,0
19720119,0
19720120,0
19720121,0
19720122,0
19720123,0
19720124,0
19720125,47
19720126,0
19720127,0
19720128,0
19720129,0
19720130,0
19720131,0
19720201,0
19720202,0
19720203,0
19720204,0
19720205,0
19720206,7
19720207,30
19720208,0
19720209,7
19720210,0
19720211,23
19720212,0
19720213,35
19720214,35
19720215,11
19720216,21
19720217,0
19720218,0
19720219,0
19720220,0
19720221,20
19720222,7
19720223,0
19720224,16
19720225,0
19720226,0
19720227,0
19720228,14
19720229,0
19720301,0
19720302,0
19720303,0
19720304,0
19720305,0
19720306,40
19720307,0
19720308,0
19720309,0
19720310,28
19720311,0
19720312,0
19720313,0
19720314,0
19720315,0
19720316,21
19720317,7
19720318,0
19720319,0
19720320,0
19720321,0
19720322,0
19720323,0
19720324,0
19720325,0
19720326,0
19720327,0
19720328,0
19720329,0
19720330,0
19720331,12
19720401,0
19720402,0
19720403,0
19720404,0
19720405,0
19720406,0
19720407,0
19720408,18
19720409,8
19720410,7
19720411,18
19720412,32
19720413,7
19720414,50
19720415,93
19720416,0
19720417,0
19720418,0
19720419,0
19720420,0
19720421,0
19720422,0
19720423,0
19720424,31
19720425,0
19720426,0
19720427,0
19720428,19
19720429,42
19720430,0
19720501,0
19720502,0
19720503,0
19720504,0
19720505,0
19720506,0
19720507,24
19720508,0
19720509,0
19720510,0
19720511,0
19720512,0
19720513,8
19720514,24
19720515,61
19720516,21
19720517,28
19720518,0
19720519,10
19720520,7
19720521,16
19720522,38
19720523,7
19720524,0
19720525,0
19720526,0
19720527,0
19720528,0
19720529,0
19720530,8
19720531,10
19720601,16
19720602,0
19720603,12
19720604,59
19720605,7
19720606,28
19720607,19
19720608,25
19720609,0
19720610,0
19720611,0
19720612,0
19720613,0
19720614,0
19720615,0
19720616,0
19720617,0
19720618,0
19720619,0
19720620,0
19720621,0
19720622,0
19720623,0
19720624,0
19720625,0
19720626,0
19720627,0
19720628,0
19720629,0
19720630,0
19720701,0
19720702,0
19720703,0
19720704,0
19720705,0
19720706,0
19720707,0
19720708,0
19720709,0
19720710,0
19720711,0
19720712,0
19720713,0
19720714,0
19720715,0
19720716,0
19720717,0
19720718,0
19720719,0
19720720,0
19720721,0
19720722,0
19720723,0
19720724,0
19720725,0
19720726,0
19720727,0
19720728,0
19720729,0
19720730,0
19720731,0
19720801,0
19720802,0
19720803,0
19720804,0
19720805,0
19720806,0
19720807,0
19720808,0
19720809,0
19720810,0
19720811,0
19720812,0
19720813,0
19720814,0
19720815,0
19720816,0
19720817,0
19720818,0
19720819,0
19720820,0
19720821,0
19720822,0
19720823,0
19720824,0
19720825,0
19720826,0
19720827,0
19720828,0
19720829,0
19720830,0
19720831,0
19720901,30
19720902,0
19720903,0
19720904,0
19720905,0
19720906,0
19720907,23
19720908,0
19720909,0
19720910,0
19720911,9
19720912,7
19720913,7
19720914,26
19720915,0
19720916,0
19720917,0
19720918,0
19720919,7
19720920,7
19720921,0
19720922,0
19720923,0
19720924,0
19720925,0
19720926,0
19720927,10
19720928,12
19720929,55
19720930,19
19721001,0
19721002,0
19721003,0
19721004,0
19721005,15
19721006,23
19721007,16
19721008,0
19721009,31
19721010,61
19721011,41
19721012,0
19721013,0
19721014,0
19721015,0
19721016,0
19721017,0
19721018,0
19721019,12
19721020,0
19721021,0
19721022,26
19721023,0
19721024,0
19721025,0
19721026,0
19721027,0
19721028,0
19721029,0
19721030,7
19721031,0
19721101,42
19721102,62
19721103,0
19721104,0
19721105,0
19721106,0
19721107,0
19721108,0
19721109,0
19721110,0
19721111,0
19721112,0
19721113,0
19721114,18
19721115,33
19721116,110
19721117,61
19721118,11
19721119,7
19721120,0
19721121,7
19721122,0
19721123,0
19721124,0
19721125,0
19721126,0
19721127,0
19721128,0
19721129,0
19721130,0
19721201,0
19721202,25
19721203,0
19721204,0
19721205,20
19721206,0
19721207,0
19721208,0
19721209,0
19721210,0
19721211,7
19721212,7
19721213,0
19721214,0
19721215,0
19721216,0
19721217,0
19721218,0
19721219,0
19721220,11
19721221,0
19721222,23
19721223,38
19721224,15
19721225,27
19721226,0
19721227,0
19721228,0
19721229,0
19721230,19
19721231,11
19730101,7
19730102,0
19730103,7
19730104,0
19730105,0
19730106,84
19730107,0
19730108,0
19730109,16
19730110,27
19730111,7
19730112,7
19730113,0
19730114,0
19730115,0
19730116,0
19730117,0
19730118,0
19730119,0
19730120,0
19730121,7
19730122,0
19730123,0
19730124,0
19730125,23
19730126,19
19730127,0
19730128,14
19730129,15
19730130,7
19730131,15
19730201,38
19730202,35
19730203,7
19730204,0
19730205,0
19730206,0
19730207,0
19730208,0
19730209,7
19730210,0
19730211,0
19730212,0
19730213,0
19730214,0
19730215,16
19730216,0
19730217,0
19730218,7
19730219,31
19730220,16
19730221,25
19730222,25
19730223,0
19730224,0
19730225,0
19730226,26
19730227,7
19730228,10
19730301,0
19730302,0
19730303,46
19730304,34
19730305,46
19730306,0
19730307,0
19730308,0
19730309,0
19730310,0
19730311,0
19730312,17
19730313,0
19730314,0
19730315,28
19730316,9
19730317,0
19730318,0
19730319,0
19730320,7
19730321,0
19730322,0
19730323,0
19730324,0
19730325,0
19730326,0
19730327,0
19730328,0
19730329,0
19730330,0
19730331,0
19730401,0
19730402,0
19730403,0
19730404,0
19730405,0
19730406,0
19730407,0
19730408,0
19730409,0
19730410,0
19730411,0
19730412,0
19730413,0
19730414,0
19730415,0
19730416,0
19730417,0
19730418,0
19730419,0
19730420,7
19730421,0
19730422,0
19730423,0
19730424,0
19730425,0
19730426,7
19730427,22
19730428,7
19730429,0
19730430,34
19730501,0
19730502,0
19730503,0
19730504,0
19730505,0
19730506,0
19730507,0
19730508,0
19730509,0
19730510,0
19730511,0
19730512,0
19730513,0
19730514,0
19730515,0
19730516,0
19730517,12
19730518,0
19730519,0
19730520,0
19730521,27
19730522,0
19730523,0
19730524,0
19730525,0
19730526,48
19730527,29
19730528,64
19730529,7
19730530,7
19730531,0
19730601,0
19730602,0
19730603,0
19730604,0
19730605,0
19730606,0
19730607,0
19730608,0
19730609,0
19730610,0
19730611,0
19730612,0
19730613,0
19730614,0
19730615,0
19730616,0
19730617,0
19730618,0
19730619,0
19730620,0
19730621,0
19730622,0
19730623,0
19730624,0
19730625,0
19730626,0
19730627,0
19730628,0
19730629,0
19730630,0
19730701,0
19730702,0
19730703,0
19730704,0
19730705,0
19730706,0
19730707,0
19730708,0
19730709,0
19730710,0
19730711,0
19730712,0
19730713,118
19730714,22
19730715,13
19730716,0
19730717,0
19730718,0
19730719,0
19730720,0
19730721,0
19730722,0
19730723,0
19730724,0
19730725,0
19730726,0
19730727,0
19730728,0
19730729,0
19730730,0
19730731,0
19730801,0
19730802,0
19730803,0
19730804,0
19730805,0
19730806,0
19730807,0
19730808,0
19730809,0
19730810,0
19730811,0
19730812,0
19730813,0
19730814,0
19730815,29
19730816,41
19730817,18
19730818,0
19730819,0
19730820,0
19730821,0
19730822,0
19730823,13
19730824,14
19730825,0
19730826,7
19730827,48
19730828,7
19730829,0
19730830,0
19730831,0
19730901,53
19730902,0
19730903,0
19730904,0
19730905,0
19730906,0
19730907,0
19730908,0
19730909,0
19730910,0
19730911,0
19730912,19
19730913,7
19730914,0
19730915,0
19730916,0
19730917,41
19730918,13
19730919,61
19730920,14
19730921,25
19730922,47
19730923,48
19730924,26
19730925,0
19730926,0
19730927,0
19730928,0
19730929,0
19730930,0
19731001,0
19731002,17
19731003,0
19731004,0
19731005,0
19731006,0
19731007,0
19731008,0
19731009,0
19731010,0
19731011,0
19731012,44
19731013,18
19731014,7
19731015,0
19731016,31
19731017,48
19731018,0
19731019,0
19731020,38
19731021,0
19731022,0
19731023,25
19731024,0
19731025,0
19731026,0
19731027,0
19731028,0
19731029,16
19731030,29
19731031,0
19731101,0
19731102,0
19731103,0
19731104,0
19731105,34
19731106,43
19731107,11
19731108,30
19731109,17
19731110,29
19731111,0
19731112,0
19731113,0
19731114,0
19731115,0
19731116,0
19731117,0
19731118,0
19731119,0
19731120,0
19731121,0
19731122,14
19731123,11
19731124,41
19731125,7
19731126,20
19731127,7
19731128,7
19731129,11
19731130,42
19731201,0
19731202,0
19731203,0
19731204,0
19731205,10
19731206,0
19731207,0
19731208,0
19731209,0
19731210,0
19731211,0
19731212,0
19731213,0
19731214,0
19731215,0
19731216,29
19731217,11
19731218,0
19731219,0
19731220,0
19731221,33
19731222,25
19731223,20
19731224,43
19731225,51
19731226,0
19731227,0
19731228,0
19731229,0
19731230,0
19731231,0
19740101,0
19740102,0
19740103,0
19740104,0
19740105,71
19740106,0
19740107,0
19740108,0
19740109,0
19740110,0
19740111,0
19740112,0
19740113,0
19740114,0
19740115,0
19740116,34
19740117,37
19740118,0
19740119,0
19740120,0
19740121,0
19740122,0
19740123,0
19740124,0
19740125,0
19740126,0
19740127,0
19740128,0
19740129,0
19740130,23
19740131,0
19740201,0
19740202,0
19740203,29
19740204,0
19740205,0
19740206,39
19740207,40
19740208,28
19740209,0
19740210,70
19740211,0
19740212,16
19740213,20
19740214,15
19740215,44
19740216,15
19740217,7
19740218,0
19740219,0
19740220,0
19740221,0
19740222,0
19740223,0
19740224,0
19740225,0
19740226,0
19740227,0
19740228,0
19740301,0
19740302,0
19740303,15
19740304,12
19740305,0
19740306,0
19740307,0
19740308,0
19740309,0
19740310,0
19740311,0
19740312,0
19740313,32
19740314,11
19740315,8
19740316,38
19740317,0
19740318,0
19740319,0
19740320,0
19740321,12
19740322,41
19740323,0
19740324,0
19740325,0
19740326,0
19740327,0
19740328,0
19740329,0
19740330,37
19740331,0
19740401,0
19740402,0
19740403,0
19740404,0
19740405,16
19740406,39
19740407,7
19740408,0
19740409,0
19740410,0
19740411,0
19740412,0
19740413,0
19740414,0
19740415,0
19740416,0
19740417,0
19740418,0
19740419,0
19740420,7
19740421,0
19740422,10
19740423,0
19740424,0
19740425,0
19740426,0
19740427,0
19740428,0
19740429,0
19740430,0
19740501,0
19740502,0
19740503,11
19740504,22
19740505,0
19740506,0
19740507,0
19740508,0
19740509,0
19740510,0
19740511,0
19740512,0
19740513,0
19740514,0
19740515,0
19740516,7
19740517,18
19740518,7
19740519,0
19740520,55
19740521,8
19740522,0
19740523,0
19740524,0
19740525,0
19740526,0
19740527,0
19740528,0
19740529,0
19740530,0
19740531,0
19740601,28
19740602,0
19740603,0
19740604,0
19740605,0
19740606,0
19740607,0
19740608,0
19740609,23
19740610,65
19740611,9
19740612,0
19740613,0
19740614,0
19740615,0
19740616,0
19740617,0
19740618,0
19740619,0
19740620,0
19740621,0
19740622,0
19740623,0
19740624,0
19740625,0
19740626,0
19740627,0
19740628,0
19740629,0
19740630,0
19740701,0
19740702,0
19740703,0
19740704,0
19740705,0
19740706,0
19740707,0
19740708,0
19740709,0
19740710,0
19740711,0
19740712,0
19740713,0
19740714,0
19740715,0
19740716,0
19740717,0
19740718,0
19740719,0
19740720,0
19740721,0
19740722,0
19740723,0
19740724,0
19740725,0
19740726,0
19740727,0
19740728,0
19740729,0
19740730,0
19740731,0
19740801,0
19740802,0
19740803,0
19740804,0
19740805,0
19740806,0
19740807,0
19740808,0
19740809,0
19740810,0
19740811,0
19740812,0
19740813,0
19740814,0
19740815,34
19740816,14
19740817,16
19740818,35
19740819,0
19740820,0
19740821,0
19740822,0
19740823,0
19740824,0
19740825,0
19740826,0
19740827,0
19740828,0
19740829,0
19740830,0
19740831,0
19740901,0
19740902,0
19740903,0
19740904,0
19740905,0
19740906,0
19740907,0
19740908,0
19740909,0
19740910,0
19740911,0
19740912,0
19740913,0
19740914,0
19740915,0
19740916,0
19740917,59
19740918,0
19740919,0
19740920,0
19740921,0
19740922,0
19740923,0
19740924,7
19740925,0
19740926,0
19740927,0
19740928,0
19740929,0
19740930,26
19741001,51
19741002,0
19741003,54
19741004,0
19741005,0
19741006,7
19741007,31
19741008,0
19741009,0
19741010,0
19741011,25
19741012,7
19741013,0
19741014,0
19741015,14
19741016,7
19741017,0
19741018,0
19741019,0
19741020,0
19741021,0
19741022,7
19741023,0
19741024,0
19741025,0
19741026,27
19741027,0
19741028,0
19741029,0
19741030,0
19741031,0
19741101,0
19741102,0
19741103,14
19741104,0
19741105,0
19741106,17
19741107,0
19741108,0
19741109,0
19741110,0
19741111,0
19741112,0
19741113,0
19741114,0
19741115,0
19741116,0
19741117,7
19741118,7
19741119,9
19741120,0
19741121,0
19741122,0
19741123,0
19741124,0
19741125,20
19741126,0
19741127,0
19741128,28
19741129,46
19741130,0
19741201,0
19741202,0
19741203,0
19741204,0
19741205,0
19741206,0
19741207,0
19741208,0
19741209,0
19741210,0
19741211,0
19741212,0
19741213,0
19741214,39
19741215,0
19741216,0
19741217,0
19741218,11
19741219,0
19741220,0
19741221,0
19741222,0
19741223,0
19741224,0
19741225,0
19741226,0
19741227,0
19741228,0
19741229,0
19741230,0
19741231,0
19750101,0
19750102,0
19750103,0
19750104,0
19750105,0
19750106,0
19750107,0
19750108,0
19750109,0
19750110,0
19750111,0
19750112,0
19750113,0
19750114,13
19750115,7
19750116,0
19750117,0
19750118,0
19750119,0
19750120,0
19750121,0
19750122,0
19750123,0
19750124,0
19750125,53
19750126,0
19750127,23
19750128,0
19750129,0
19750130,0
19750131,0
19750201,0
19750202,37
19750203,7
19750204,0
19750205,0
19750206,0
19750207,40
19750208,0
19750209,0
19750210,0
19750211,0
19750212,43
19750213,0
19750214,42
19750215,0
19750216,0
19750217,0
19750218,0
19750219,0
19750220,0
19750221,0
19750222,0
19750223,0
19750224,0
19750225,14
19750226,15
19750227,20
19750228,13
19750301,0
19750302,7
19750303,0
19750304,0
19750305,7
19750306,0
19750307,0
19750308,0
19750309,0
19750310,0
19750311,0
19750312,0
19750313,31
19750314,14
19750315,14
19750316,0
19750317,0
19750318,0
19750319,0
19750320,38
19750321,0
19750322,15
19750323,24
19750324,22
19750325,0
19750326,0
19750327,0
19750328,0
19750329,76
19750330,0
19750331,0
19750401,0
19750402,0
19750403,0
19750404,0
19750405,0
19750406,0
19750407,0
19750408,0
19750409,0
19750410,0
19750411,58
19750412,0
19750413,0
19750414,0
19750415,0
19750416,35
19750417,0
19750418,0
19750419,0
19750420,0
19750421,0
19750422,0
19750423,0
19750424,0
19750425,0
19750426,17
19750427,7
19750428,0
19750429,0
19750430,7
19750501,0
19750502,0
19750503,0
19750504,0
19750505,0
19750506,0
19750507,24
19750508,45
19750509,20
19750510,43
19750511,21
19750512,0
19750513,0
19750514,0
19750515,0
19750516,0
19750517,0
19750518,0
19750519,15
19750520,65
19750521,0
19750522,0
19750523,15
19750524,0
19750525,0
19750526,0
19750527,0
19750528,0
19750529,0
19750530,0
19750531,0
19750601,0
19750602,0
19750603,0
19750604,0
19750605,0
19750606,0
19750607,0
19750608,0
19750609,0
19750610,0
19750611,0
19750612,0
19750613,0
19750614,0
19750615,0
19750616,0
19750617,0
19750618,0
19750619,0
19750620,0
19750621,0
19750622,0
19750623,0
19750624,0
19750625,0
19750626,85
19750627,0
19750628,0
19750629,0
19750630,0
19750701,81
19750702,19
19750703,17
19750704,0
19750705,0
19750706,0
19750707,0
19750708,0
19750709,0
19750710,0
19750711,0
19750712,0
19750713,0
19750714,0
19750715,0
19750716,0
19750717,0
19750718,0
19750719,0
19750720,10
19750721,0
19750722,0
19750723,0
19750724,0
19750725,0
19750726,0
19750727,0
19750728,0
19750729,0
19750730,0
19750731,0
19750801,0
19750802,0
19750803,0
19750804,0
19750805,0
19750806,0
19750807,0
19750808,0
19750809,0
19750810,0
19750811,0
19750812,0
19750813,0
19750814,0
19750815,0
19750816,0
19750817,0
19750818,0
19750819,0
19750820,0
19750821,0
19750822,0
19750823,0
19750824,0
19750825,15
19750826,0
19750827,0
19750828,0
19750829,0
19750830,0
19750831,0
19750901,0
19750902,8
19750903,7
19750904,0
19750905,0
19750906,18
19750907,23
19750908,21
19750909,0
19750910,0
19750911,0
19750912,0
19750913,0
19750914,0
19750915,0
19750916,21
19750917,0
19750918,0
19750919,0
19750920,0
19750921,0
19750922,0
19750923,0
19750924,0
19750925,0
19750926,0
19750927,0
19750928,30
19750929,42
19750930,0
19751001,0
19751002,0
19751003,0
19751004,0
19751005,0
19751006,0
19751007,0
19751008,0
19751009,0
19751010,0
19751011,64
19751012,0
19751013,42
19751014,44
19751015,7
19751016,0
19751017,0
19751018,0
19751019,0
19751020,0
19751021,0
19751022,0
19751023,8
19751024,94
19751025,0
19751026,0
19751027,0
19751028,0
19751029,0
19751030,0
19751031,0
19751101,0
19751102,0
19751103,0
19751104,0
19751105,0
19751106,0
19751107,15
19751108,0
19751109,0
19751110,0
19751111,0
19751112,0
19751113,102
19751114,0
19751115,0
19751116,0
19751117,0
19751118,0
19751119,0
19751120,0
19751121,0
19751122,0
19751123,0
19751124,7
19751125,0
19751126,0
19751127,0
19751128,0
19751129,8
19751130,37
19751201,0
19751202,0
19751203,0
19751204,0
19751205,0
19751206,0
19751207,0
19751208,0
19751209,0
19751210,14
19751211,0
19751212,0
19751213,0
19751214,8
19751215,15
19751216,81
19751217,0
19751218,7
19751219,20
19751220,0
19751221,0
19751222,0
19751223,0
19751224,29
19751225,0
19751226,0
19751227,0
19751228,0
19751229,0
19751230,0
19751231,0
19760101,0
19760102,35
19760103,18
19760104,69
19760105,0
19760106,0
19760107,30
19760108,0
19760109,0
19760110,0
19760111,75
19760112,0
19760113,7
19760114,25
19760115,0
19760116,15
19760117,0
19760118,0
19760119,7
19760120,78
19760121,0
19760122,0
19760123,11
19760124,0
19760125,0
19760126,8
19760127,0
19760128,0
19760129,0
19760130,0
19760131,0
19760201,0
19760202,0
19760203,0
19760204,0
19760205,7
19760206,13
19760207,24
19760208,0
19760209,0
19760210,0
19760211,0
19760212,0
19760213,0
19760214,0
19760215,0
19760216,43
19760217,41
19760218,0
19760219,0
19760220,0
19760221,0
19760222,0
19760223,0
19760224,0
19760225,0
19760226,0
19760227,0
19760228,0
19760229,7
19760301,0
19760302,0
19760303,20
19760304,0
19760305,0
19760306,0
19760307,0
19760308,0
19760309,0
19760310,0
19760311,0
19760312,7
19760313,29
19760314,12
19760315,0
19760316,0
19760317,0
19760318,0
19760319,48
19760320,50
19760321,0
19760322,0
19760323,0
19760324,0
19760325,0
19760326,0
19760327,0
19760328,10
19760329,0
19760330,11
19760331,7
19760401,20
19760402,0
19760403,0
